Returned,Order ID,Region,Ship Date,Order Date,_parsed_return,inferred_return_date,return_date_source
Yes,IN-2014-VF2171527-41819,Eastern Asia,2014-07-04,6/29/2014,,2014-07-11,inferred_from_ship
Yes,MO-2015-AB60086-42173,North Africa,2015-06-23,6/18/2015,,2015-06-30,inferred_from_ship
Yes,MO-2015-AB60086-42173,North Africa,2015-06-23,6/18/2015,,2015-06-30,inferred_from_ship
Yes,MO-2015-AB60086-42173,North Africa,2015-06-23,6/18/2015,,2015-06-30,inferred_from_ship
Yes,MO-2015-AB60086-42173,North Africa,2015-06-23,6/18/2015,,2015-06-30,inferred_from_ship
Yes,MO-2015-AB60086-42173,North Africa,2015-06-23,6/18/2015,,2015-06-30,inferred_from_ship
Yes,MO-2015-AB60086-42173,North Africa,2015-06-23,6/18/2015,,2015-06-30,inferred_from_ship
Yes,ID-2012-LH1715592-41091,Oceania,2012-07-06,7/1/2012,,2012-07-13,inferred_from_ship
Yes,ID-2012-LH1715592-41091,Oceania,2012-07-06,7/1/2012,,2012-07-13,inferred_from_ship
Yes,ES-2014-BP11230139-41970,Northern Europe,2014-12-03,11/27/2014,,2014-12-10,inferred_from_ship
Yes,IN-2015-DF1313559-42360,Southeastern Asia,2015-12-26,12/22/2015,,2016-01-02,inferred_from_ship
Yes,IN-2015-DF1313559-42360,Southeastern Asia,2015-12-26,12/22/2015,,2016-01-02,inferred_from_ship
Yes,ES-2015-DK13375139-42082,Northern Europe,2015-03-19,3/19/2015,,2015-03-26,inferred_from_ship
Yes,US-2015-RM197505-42122,South America,2015-05-05,4/28/2015,,2015-05-12,inferred_from_ship
Yes,CA-2015-EH14125140-42035,Western US,2015-02-07,1/31/2015,,2015-02-14,inferred_from_ship
Yes,CA-2015-EH14125140-42035,Western US,2015-02-07,1/31/2015,,2015-02-14,inferred_from_ship
Yes,CA-2015-EH14125140-42035,Western US,2015-02-07,1/31/2015,,2015-02-14,inferred_from_ship
Yes,IN-2013-DR12880144-41384,Southeastern Asia,2013-04-25,4/20/2013,,2013-05-02,inferred_from_ship
Yes,IN-2015-RH196007-42179,Oceania,2015-06-28,6/24/2015,,2015-07-05,inferred_from_ship
Yes,ES-2015-JW152208-42033,Western Europe,2015-02-03,1/29/2015,,2015-02-10,inferred_from_ship
Yes,CA-2013-GB14530140-41583,Southern US,2013-11-09,11/5/2013,,2013-11-16,inferred_from_ship
Yes,IN-2015-NK1849058-42154,Southern Asia,2015-06-04,5/30/2015,,2015-06-11,inferred_from_ship
Yes,IN-2015-NK1849058-42154,Southern Asia,2015-06-04,5/30/2015,,2015-06-11,inferred_from_ship
Yes,IN-2015-NK1849058-42154,Southern Asia,2015-06-04,5/30/2015,,2015-06-11,inferred_from_ship
Yes,CA-2015-TD20995140-42118,Eastern US,2015-04-26,4/24/2015,,2015-05-03,inferred_from_ship
Yes,MX-2014-JR1570039-41955,Central America,2014-11-17,11/12/2014,,2014-11-24,inferred_from_ship
Yes,MX-2014-JR1570039-41955,Central America,2014-11-17,11/12/2014,,2014-11-24,inferred_from_ship
Yes,ID-2014-TB21280130-41884,Southeastern Asia,2014-09-07,9/2/2014,,2014-09-14,inferred_from_ship
Yes,ID-2014-TB21280130-41884,Southeastern Asia,2014-09-07,9/2/2014,,2014-09-14,inferred_from_ship
Yes,NG-2013-NB858094-41469,Western Africa,2013-07-15,7/14/2013,,2013-07-22,inferred_from_ship
Yes,CA-2015-EP13915140-42316,Eastern US,2015-11-14,11/8/2015,,2015-11-21,inferred_from_ship
Yes,CA-2015-EP13915140-42316,Eastern US,2015-11-14,11/8/2015,,2015-11-21,inferred_from_ship
Yes,ID-2015-JC1538592-42039,Oceania,2015-02-09,2/4/2015,,2015-02-16,inferred_from_ship
Yes,ES-2014-AH10585139-41920,Northern Europe,2014-10-15,10/8/2014,,2014-10-22,inferred_from_ship
Yes,MX-2015-CR1273051-42262,Central America,2015-09-16,9/15/2015,,2015-09-23,inferred_from_ship
Yes,ES-2012-AB1016545-40957,Western Europe,2012-02-23,2/18/2012,,2012-03-01,inferred_from_ship
Yes,ES-2012-AB1016545-40957,Western Europe,2012-02-23,2/18/2012,,2012-03-01,inferred_from_ship
Yes,ES-2014-AG1039045-41685,Western Europe,2014-02-15,2/15/2014,,2014-02-22,inferred_from_ship
Yes,ES-2014-AG1039045-41685,Western Europe,2014-02-15,2/15/2014,,2014-02-22,inferred_from_ship
Yes,GG-2012-BS159047-41184,Western Asia,2012-10-04,10/2/2012,,2012-10-11,inferred_from_ship
Yes,GG-2012-BS159047-41184,Western Asia,2012-10-04,10/2/2012,,2012-10-11,inferred_from_ship
Yes,IN-2014-DW131957-41982,Oceania,2014-12-13,12/9/2014,,2014-12-20,inferred_from_ship
Yes,IT-2014-BS1166562-41864,Northern Europe,2014-08-18,8/13/2014,,2014-08-25,inferred_from_ship
Yes,IT-2014-BS1166562-41864,Northern Europe,2014-08-18,8/13/2014,,2014-08-25,inferred_from_ship
Yes,IT-2014-BS1166562-41864,Northern Europe,2014-08-18,8/13/2014,,2014-08-25,inferred_from_ship
Yes,IN-2013-MY1738058-41545,Southern Asia,2013-10-02,9/28/2013,,2013-10-09,inferred_from_ship
Yes,MX-2012-KD1634518-40977,South America,2012-03-13,3/9/2012,,2012-03-20,inferred_from_ship
Yes,IT-2013-CA1205591-41545,Western Europe,2013-09-30,9/28/2013,,2013-10-07,inferred_from_ship
Yes,CA-2013-NF847523-41549,Western Canada,2013-10-07,10/2/2013,,2013-10-14,inferred_from_ship
Yes,CA-2013-NF847523-41549,Western Canada,2013-10-07,10/2/2013,,2013-10-14,inferred_from_ship
Yes,CA-2013-NF847523-41549,Western Canada,2013-10-07,10/2/2013,,2013-10-14,inferred_from_ship
Yes,CA-2013-NF847523-41549,Western Canada,2013-10-07,10/2/2013,,2013-10-14,inferred_from_ship
Yes,CA-2013-NF847523-41549,Western Canada,2013-10-07,10/2/2013,,2013-10-14,inferred_from_ship
Yes,CA-2015-SG20605140-42120,Western US,2015-04-28,4/26/2015,,2015-05-05,inferred_from_ship
Yes,US-2015-FW1439518-42306,South America,2015-11-03,10/29/2015,,2015-11-10,inferred_from_ship
Yes,US-2015-FW1439518-42306,South America,2015-11-03,10/29/2015,,2015-11-10,inferred_from_ship
Yes,US-2015-FW1439518-42306,South America,2015-11-03,10/29/2015,,2015-11-10,inferred_from_ship
Yes,SG-2015-BE1410111-42348,Western Africa,2015-12-16,12/10/2015,,2015-12-23,inferred_from_ship
Yes,SG-2015-BE1410111-42348,Western Africa,2015-12-16,12/10/2015,,2015-12-23,inferred_from_ship
Yes,SG-2015-BE1410111-42348,Western Africa,2015-12-16,12/10/2015,,2015-12-23,inferred_from_ship
Yes,CA-2015-LT17110140-42335,Eastern US,2015-12-01,11/27/2015,,2015-12-08,inferred_from_ship
Yes,US-2013-AB10105101-41446,South America,2013-06-28,6/21/2013,,2013-07-05,inferred_from_ship
Yes,US-2013-AB10105101-41446,South America,2013-06-28,6/21/2013,,2013-07-05,inferred_from_ship
Yes,US-2013-AB10105101-41446,South America,2013-06-28,6/21/2013,,2013-07-05,inferred_from_ship
Yes,SO-2014-GM4455116-41984,Eastern Africa,2014-12-15,12/11/2014,,2014-12-22,inferred_from_ship
Yes,SO-2014-GM4455116-41984,Eastern Africa,2014-12-15,12/11/2014,,2014-12-22,inferred_from_ship
Yes,ES-2015-NH1861048-42299,Western Europe,2015-10-29,10/22/2015,,2015-11-05,inferred_from_ship
Yes,CA-2013-AH10690140-41639,Central US,2014-01-02,12/31/2013,,2014-01-09,inferred_from_ship
Yes,ML-2013-GW460579-41403,Western Africa,2013-05-14,5/9/2013,,2013-05-21,inferred_from_ship
Yes,ML-2013-GW460579-41403,Western Africa,2013-05-14,5/9/2013,,2013-05-21,inferred_from_ship
Yes,PL-2013-JF5190103-41443,Eastern Europe,2013-06-23,6/18/2013,,2013-06-30,inferred_from_ship
Yes,PL-2013-JF5190103-41443,Eastern Europe,2013-06-23,6/18/2013,,2013-06-30,inferred_from_ship
Yes,ID-2013-TC2114527-41594,Eastern Asia,2013-11-21,11/16/2013,,2013-11-28,inferred_from_ship
Yes,ID-2013-TC2114527-41594,Eastern Asia,2013-11-21,11/16/2013,,2013-11-28,inferred_from_ship
Yes,CA-2013-ES14020140-41384,Central US,2013-04-25,4/20/2013,,2013-05-02,inferred_from_ship
Yes,IN-2012-SC2057559-41146,Southeastern Asia,2012-08-28,8/25/2012,,2012-09-04,inferred_from_ship
Yes,IN-2012-SC2057559-41146,Southeastern Asia,2012-08-28,8/25/2012,,2012-09-04,inferred_from_ship
Yes,CA-2013-SJ20215140-41461,Western US,2013-07-11,7/6/2013,,2013-07-18,inferred_from_ship
Yes,ES-2015-PC1900045-42227,Western Europe,2015-08-15,8/11/2015,,2015-08-22,inferred_from_ship
Yes,ES-2015-PC1900045-42227,Western Europe,2015-08-15,8/11/2015,,2015-08-22,inferred_from_ship
Yes,US-2013-KA1652582-41360,Central America,2013-03-31,3/27/2013,,2013-04-07,inferred_from_ship
Yes,US-2013-KA1652582-41360,Central America,2013-03-31,3/27/2013,,2013-04-07,inferred_from_ship
Yes,IZ-2015-JM525061-42235,Western Asia,2015-08-25,8/19/2015,,2015-09-01,inferred_from_ship
Yes,IZ-2015-JM525061-42235,Western Asia,2015-08-25,8/19/2015,,2015-09-01,inferred_from_ship
Yes,IZ-2015-JM525061-42235,Western Asia,2015-08-25,8/19/2015,,2015-09-01,inferred_from_ship
Yes,IZ-2015-JM525061-42235,Western Asia,2015-08-25,8/19/2015,,2015-09-01,inferred_from_ship
Yes,MA-2012-TZ1144577-41037,Eastern Africa,2012-05-14,5/8/2012,,2012-05-21,inferred_from_ship
Yes,US-2013-CD1198055-41594,Central America,2013-11-21,11/16/2013,,2013-11-28,inferred_from_ship
Yes,US-2013-CD1198055-41594,Central America,2013-11-21,11/16/2013,,2013-11-28,inferred_from_ship
Yes,US-2013-CD1198055-41594,Central America,2013-11-21,11/16/2013,,2013-11-28,inferred_from_ship
Yes,IT-2015-JK1609048-42097,Western Europe,2015-04-07,4/3/2015,,2015-04-14,inferred_from_ship
Yes,ES-2013-CS1225048-41579,Western Europe,2013-11-07,11/1/2013,,2013-11-14,inferred_from_ship
Yes,ES-2013-CS1225048-41579,Western Europe,2013-11-07,11/1/2013,,2013-11-14,inferred_from_ship
Yes,ES-2013-CS1225048-41579,Western Europe,2013-11-07,11/1/2013,,2013-11-14,inferred_from_ship
Yes,CA-2014-BC11125140-41846,Western US,2014-07-26,7/26/2014,,2014-08-02,inferred_from_ship
Yes,MX-2015-CM1211528-42296,South America,2015-10-23,10/19/2015,,2015-10-30,inferred_from_ship
Yes,ES-2015-AM10705120-42213,Southern Europe,2015-08-03,7/28/2015,,2015-08-10,inferred_from_ship
Yes,ES-2015-AM10705120-42213,Southern Europe,2015-08-03,7/28/2015,,2015-08-10,inferred_from_ship
Yes,ES-2015-AM10705120-42213,Southern Europe,2015-08-03,7/28/2015,,2015-08-10,inferred_from_ship
Yes,ES-2015-AM10705120-42213,Southern Europe,2015-08-03,7/28/2015,,2015-08-10,inferred_from_ship
Yes,US-2013-LB1679555-41462,Central America,2013-07-11,7/7/2013,,2013-07-18,inferred_from_ship
Yes,CA-2012-KN16390140-41244,Eastern US,2012-12-06,12/1/2012,,2012-12-13,inferred_from_ship
Yes,MO-2015-LA678086-42168,North Africa,2015-06-17,6/13/2015,,2015-06-24,inferred_from_ship
Yes,CA-2015-GM14455140-42353,Central US,2015-12-21,12/15/2015,,2015-12-28,inferred_from_ship
Yes,CA-2015-GM14455140-42353,Central US,2015-12-21,12/15/2015,,2015-12-28,inferred_from_ship
Yes,CA-2015-GM14455140-42353,Central US,2015-12-21,12/15/2015,,2015-12-28,inferred_from_ship
Yes,ES-2012-DM1295548-41100,Western Europe,2012-07-14,7/10/2012,,2012-07-21,inferred_from_ship
Yes,MX-2012-DM1301593-40971,Central America,2012-03-07,3/3/2012,,2012-03-14,inferred_from_ship
Yes,MX-2012-DM1301593-40971,Central America,2012-03-07,3/3/2012,,2012-03-14,inferred_from_ship
Yes,IN-2014-HM1486092-41679,Oceania,2014-02-14,2/9/2014,,2014-02-21,inferred_from_ship
Yes,ID-2015-SS205907-42361,Oceania,2015-12-27,12/23/2015,,2016-01-03,inferred_from_ship
Yes,ID-2015-SS205907-42361,Oceania,2015-12-27,12/23/2015,,2016-01-03,inferred_from_ship
Yes,IT-2013-GT14710125-41392,Western Europe,2013-05-04,4/28/2013,,2013-05-11,inferred_from_ship
Yes,ID-2015-MG1768092-42032,Oceania,2015-02-02,1/28/2015,,2015-02-09,inferred_from_ship
Yes,ID-2015-MG1768092-42032,Oceania,2015-02-02,1/28/2015,,2015-02-09,inferred_from_ship
Yes,IN-2015-VP2173058-42024,Southern Asia,2015-01-22,1/20/2015,,2015-01-29,inferred_from_ship
Yes,ES-2013-HG14965120-41571,Southern Europe,2013-10-27,10/24/2013,,2013-11-03,inferred_from_ship
Yes,IR-2012-JF529560-40988,Southern Asia,2012-03-25,3/20/2012,,2012-04-01,inferred_from_ship
Yes,IR-2012-JF529560-40988,Southern Asia,2012-03-25,3/20/2012,,2012-04-01,inferred_from_ship
Yes,IR-2012-JF529560-40988,Southern Asia,2012-03-25,3/20/2012,,2012-04-01,inferred_from_ship
Yes,US-2014-KD16495140-41976,Western US,2014-12-08,12/3/2014,,2014-12-15,inferred_from_ship
Yes,US-2014-KD16495140-41976,Western US,2014-12-08,12/3/2014,,2014-12-15,inferred_from_ship
Yes,US-2014-KD16495140-41976,Western US,2014-12-08,12/3/2014,,2014-12-15,inferred_from_ship
Yes,US-2014-KD16495140-41976,Western US,2014-12-08,12/3/2014,,2014-12-15,inferred_from_ship
Yes,MX-2015-FG142605-42318,South America,2015-11-14,11/10/2015,,2015-11-21,inferred_from_ship
Yes,MX-2015-FG142605-42318,South America,2015-11-14,11/10/2015,,2015-11-21,inferred_from_ship
Yes,ES-2012-SV20365120-41132,Southern Europe,2012-08-15,8/11/2012,,2012-08-22,inferred_from_ship
Yes,US-2014-DL12925101-41646,South America,2014-01-13,1/7/2014,,2014-01-20,inferred_from_ship
Yes,US-2014-DL12925101-41646,South America,2014-01-13,1/7/2014,,2014-01-20,inferred_from_ship
Yes,US-2014-DL12925101-41646,South America,2014-01-13,1/7/2014,,2014-01-20,inferred_from_ship
Yes,US-2014-DL12925101-41646,South America,2014-01-13,1/7/2014,,2014-01-20,inferred_from_ship
Yes,US-2014-DL12925101-41646,South America,2014-01-13,1/7/2014,,2014-01-20,inferred_from_ship
Yes,US-2014-DL12925101-41646,South America,2014-01-13,1/7/2014,,2014-01-20,inferred_from_ship
Yes,US-2014-DL12925101-41646,South America,2014-01-13,1/7/2014,,2014-01-20,inferred_from_ship
Yes,NI-2012-DV304595-41121,Western Africa,2012-08-02,7/31/2012,,2012-08-09,inferred_from_ship
Yes,NI-2012-DV304595-41121,Western Africa,2012-08-02,7/31/2012,,2012-08-09,inferred_from_ship
Yes,NI-2012-DV304595-41121,Western Africa,2012-08-02,7/31/2012,,2012-08-09,inferred_from_ship
Yes,NI-2012-DV304595-41121,Western Africa,2012-08-02,7/31/2012,,2012-08-09,inferred_from_ship
Yes,NI-2012-DV304595-41121,Western Africa,2012-08-02,7/31/2012,,2012-08-09,inferred_from_ship
Yes,ES-2013-GT1475545-41597,Western Europe,2013-11-26,11/19/2013,,2013-12-03,inferred_from_ship
Yes,ES-2013-GT1475545-41597,Western Europe,2013-11-26,11/19/2013,,2013-12-03,inferred_from_ship
Yes,ID-2014-CK1220527-41948,Eastern Asia,2014-11-11,11/5/2014,,2014-11-18,inferred_from_ship
Yes,ES-2013-PB18805120-41591,Southern Europe,2013-11-15,11/13/2013,,2013-11-22,inferred_from_ship
Yes,EG-2012-MC727538-41130,North Africa,2012-08-11,8/9/2012,,2012-08-18,inferred_from_ship
Yes,IN-2013-AM1070527-41535,Eastern Asia,2013-09-22,9/18/2013,,2013-09-29,inferred_from_ship
Yes,IN-2013-AM1070527-41535,Eastern Asia,2013-09-22,9/18/2013,,2013-09-29,inferred_from_ship
Yes,ES-2012-JH16180139-41090,Northern Europe,2012-07-02,6/30/2012,,2012-07-09,inferred_from_ship
Yes,ID-2013-TM210107-41492,Oceania,2013-08-10,8/6/2013,,2013-08-17,inferred_from_ship
Yes,ID-2015-CJ1187597-42147,Southern Asia,2015-05-27,5/23/2015,,2015-06-03,inferred_from_ship
Yes,ES-2014-TS2116045-41817,Western Europe,2014-07-01,6/27/2014,,2014-07-08,inferred_from_ship
Yes,CA-2014-ES14080140-41737,Eastern US,2014-04-10,4/8/2014,,2014-04-17,inferred_from_ship
Yes,US-2015-GT1471055-42299,Central America,2015-10-27,10/22/2015,,2015-11-03,inferred_from_ship
Yes,US-2015-GT1471055-42299,Central America,2015-10-27,10/22/2015,,2015-11-03,inferred_from_ship
Yes,US-2015-GT1471055-42299,Central America,2015-10-27,10/22/2015,,2015-11-03,inferred_from_ship
Yes,US-2015-GT1471055-42299,Central America,2015-10-27,10/22/2015,,2015-11-03,inferred_from_ship
Yes,IN-2014-PW1903058-41999,Southern Asia,2014-12-30,12/26/2014,,2015-01-06,inferred_from_ship
Yes,IN-2014-PW1903058-41999,Southern Asia,2014-12-30,12/26/2014,,2015-01-06,inferred_from_ship
Yes,ID-2012-NB1858092-41241,Oceania,2012-12-04,11/28/2012,,2012-12-11,inferred_from_ship
Yes,ID-2012-NB1858092-41241,Oceania,2012-12-04,11/28/2012,,2012-12-11,inferred_from_ship
Yes,ID-2012-NB1858092-41241,Oceania,2012-12-04,11/28/2012,,2012-12-11,inferred_from_ship
Yes,IN-2014-TS211607-41875,Oceania,2014-08-28,8/24/2014,,2014-09-04,inferred_from_ship
Yes,IN-2014-TS211607-41875,Oceania,2014-08-28,8/24/2014,,2014-09-04,inferred_from_ship
Yes,IN-2013-RH195107-41573,Oceania,2013-10-30,10/26/2013,,2013-11-06,inferred_from_ship
Yes,IN-2013-RH195107-41573,Oceania,2013-10-30,10/26/2013,,2013-11-06,inferred_from_ship
Yes,US-2015-JH1543055-42328,Central America,2015-11-23,11/20/2015,,2015-11-30,inferred_from_ship
Yes,US-2014-PK19075140-41907,Eastern US,2014-10-02,9/25/2014,,2014-10-09,inferred_from_ship
Yes,IN-2013-MG176957-41542,Oceania,2013-10-01,9/25/2013,,2013-10-08,inferred_from_ship
Yes,IR-2013-PK891060-41342,Southern Asia,2013-03-16,3/9/2013,,2013-03-23,inferred_from_ship
Yes,IR-2013-PK891060-41342,Southern Asia,2013-03-16,3/9/2013,,2013-03-23,inferred_from_ship
Yes,IR-2013-PK891060-41342,Southern Asia,2013-03-16,3/9/2013,,2013-03-23,inferred_from_ship
Yes,MX-2014-ML1775593-41795,Central America,2014-06-05,6/5/2014,,2014-06-12,inferred_from_ship
Yes,MX-2014-ML1775593-41795,Central America,2014-06-05,6/5/2014,,2014-06-12,inferred_from_ship
Yes,IT-2014-VP2173048-41990,Western Europe,2014-12-22,12/17/2014,,2014-12-29,inferred_from_ship
Yes,CA-2013-LS17245140-41629,Southern US,2013-12-24,12/21/2013,,2013-12-31,inferred_from_ship
Yes,ES-2012-BM1178545-41144,Western Europe,2012-08-28,8/23/2012,,2012-09-04,inferred_from_ship
Yes,PL-2012-LL6840103-41137,Eastern Europe,2012-08-18,8/16/2012,,2012-08-25,inferred_from_ship
Yes,IN-2014-SC205757-41662,Oceania,2014-01-24,1/23/2014,,2014-01-31,inferred_from_ship
Yes,IN-2014-SC205757-41662,Oceania,2014-01-24,1/23/2014,,2014-01-31,inferred_from_ship
Yes,CA-2012-RP19270140-41200,Western US,2012-10-21,10/18/2012,,2012-10-28,inferred_from_ship
Yes,CA-2012-RP19270140-41200,Western US,2012-10-21,10/18/2012,,2012-10-28,inferred_from_ship
Yes,CA-2012-RP19270140-41200,Western US,2012-10-21,10/18/2012,,2012-10-28,inferred_from_ship
Yes,CA-2012-RP19270140-41200,Western US,2012-10-21,10/18/2012,,2012-10-28,inferred_from_ship
Yes,CA-2012-RP19270140-41200,Western US,2012-10-21,10/18/2012,,2012-10-28,inferred_from_ship
Yes,SF-2013-KN6390117-41614,Southern Africa,2013-12-12,12/6/2013,,2013-12-19,inferred_from_ship
Yes,MX-2015-DA1345051-42180,Central America,2015-06-29,6/25/2015,,2015-07-06,inferred_from_ship
Yes,MX-2015-DA1345051-42180,Central America,2015-06-29,6/25/2015,,2015-07-06,inferred_from_ship
Yes,CA-2013-BM11575140-41532,Eastern US,2013-09-19,9/15/2013,,2013-09-26,inferred_from_ship
Yes,CA-2013-BM11575140-41532,Eastern US,2013-09-19,9/15/2013,,2013-09-26,inferred_from_ship
Yes,CA-2013-BM11575140-41532,Eastern US,2013-09-19,9/15/2013,,2013-09-26,inferred_from_ship
Yes,CA-2015-JC16105140-42301,Eastern US,2015-10-30,10/24/2015,,2015-11-06,inferred_from_ship
Yes,CA-2015-JC16105140-42301,Eastern US,2015-10-30,10/24/2015,,2015-11-06,inferred_from_ship
Yes,CA-2015-JC16105140-42301,Eastern US,2015-10-30,10/24/2015,,2015-11-06,inferred_from_ship
Yes,CA-2015-JC16105140-42301,Eastern US,2015-10-30,10/24/2015,,2015-11-06,inferred_from_ship
Yes,NI-2012-SP1086095-41090,Western Africa,2012-07-03,6/30/2012,,2012-07-10,inferred_from_ship
Yes,NI-2012-SP1086095-41090,Western Africa,2012-07-03,6/30/2012,,2012-07-10,inferred_from_ship
Yes,IT-2012-RS1987091-41200,Western Europe,2012-10-22,10/18/2012,,2012-10-29,inferred_from_ship
Yes,CA-2013-SM20950140-41627,Central US,2013-12-21,12/19/2013,,2013-12-28,inferred_from_ship
Yes,CA-2013-SM20950140-41627,Central US,2013-12-21,12/19/2013,,2013-12-28,inferred_from_ship
Yes,CA-2013-SM20950140-41627,Central US,2013-12-21,12/19/2013,,2013-12-28,inferred_from_ship
Yes,ES-2014-AS1009045-41885,Western Europe,2014-09-05,9/3/2014,,2014-09-12,inferred_from_ship
Yes,MX-2014-SK1999082-41922,Central America,2014-10-15,10/10/2014,,2014-10-22,inferred_from_ship
Yes,MX-2014-SK1999082-41922,Central America,2014-10-15,10/10/2014,,2014-10-22,inferred_from_ship
Yes,IT-2013-VW2177545-41580,Western Europe,2013-11-05,11/2/2013,,2013-11-12,inferred_from_ship
Yes,ES-2012-AI1085548-41187,Western Europe,2012-10-11,10/5/2012,,2012-10-18,inferred_from_ship
Yes,CA-2014-NZ18565140-41964,Eastern US,2014-11-25,11/21/2014,,2014-12-02,inferred_from_ship
Yes,CA-2014-NZ18565140-41964,Eastern US,2014-11-25,11/21/2014,,2014-12-02,inferred_from_ship
Yes,CA-2014-NZ18565140-41964,Eastern US,2014-11-25,11/21/2014,,2014-12-02,inferred_from_ship
Yes,CA-2014-NZ18565140-41964,Eastern US,2014-11-25,11/21/2014,,2014-12-02,inferred_from_ship
Yes,ES-2015-ES1402045-42032,Western Europe,2015-02-01,1/28/2015,,2015-02-08,inferred_from_ship
Yes,SA-2012-LC6870110-41121,Western Asia,2012-08-06,7/31/2012,,2012-08-13,inferred_from_ship
Yes,SA-2012-LC6870110-41121,Western Asia,2012-08-06,7/31/2012,,2012-08-13,inferred_from_ship
Yes,ES-2012-KN16705120-41257,Southern Europe,2012-12-18,12/14/2012,,2012-12-25,inferred_from_ship
Yes,TU-2015-EN3780134-42164,Western Asia,2015-06-11,6/9/2015,,2015-06-18,inferred_from_ship
Yes,CA-2013-MS17365140-41632,Western US,2013-12-29,12/24/2013,,2014-01-05,inferred_from_ship
Yes,CA-2013-MS17365140-41632,Western US,2013-12-29,12/24/2013,,2014-01-05,inferred_from_ship
Yes,CA-2013-MS17365140-41632,Western US,2013-12-29,12/24/2013,,2014-01-05,inferred_from_ship
Yes,MX-2013-JC1538528-41574,South America,2013-10-30,10/27/2013,,2013-11-06,inferred_from_ship
Yes,RW-2015-BG1740109-42353,Eastern Africa,2015-12-18,12/15/2015,,2015-12-25,inferred_from_ship
Yes,RW-2015-BG1740109-42353,Eastern Africa,2015-12-18,12/15/2015,,2015-12-25,inferred_from_ship
Yes,RW-2015-BG1740109-42353,Eastern Africa,2015-12-18,12/15/2015,,2015-12-25,inferred_from_ship
Yes,MX-2015-EL1373536-42278,Caribbean,2015-10-06,10/1/2015,,2015-10-13,inferred_from_ship
Yes,MX-2015-EL1373536-42278,Caribbean,2015-10-06,10/1/2015,,2015-10-13,inferred_from_ship
Yes,ES-2012-JK1564048-41191,Western Europe,2012-10-15,10/9/2012,,2012-10-22,inferred_from_ship
Yes,ES-2012-JK1564048-41191,Western Europe,2012-10-15,10/9/2012,,2012-10-22,inferred_from_ship
Yes,IN-2015-JH159857-42221,Oceania,2015-08-12,8/5/2015,,2015-08-19,inferred_from_ship
Yes,CA-2012-ML17395140-41194,Eastern US,2012-10-17,10/12/2012,,2012-10-24,inferred_from_ship
Yes,CA-2012-ML17395140-41194,Eastern US,2012-10-17,10/12/2012,,2012-10-24,inferred_from_ship
Yes,IR-2013-CM193560-41296,Southern Asia,2013-01-24,1/22/2013,,2013-01-31,inferred_from_ship
Yes,MX-2015-BD1172537-42330,South America,2015-11-26,11/22/2015,,2015-12-03,inferred_from_ship
Yes,ES-2013-BE1133564-41387,Southern Europe,2013-04-25,4/23/2013,,2013-05-02,inferred_from_ship
