order_id,product_id,row_id,quantity,sales,discount,profit,shipping_cost
CA-2014-GZ14470140-41975,OFF-PA-6333,31399,4,23.92,0.0,11.72,5.1
IR-2013-TB1125060-41422,OFF-EN-4454,45061,8,199.44,0.0,9.84,10.15
MX-2014-BF1117039-41996,OFF-SU-4116,8596,4,97.36,0.0,19.44,10.147
MX-2014-AF1088582-41881,OFF-EN-5040,4575,3,60.06,0.0,28.8,10.145
US-2015-LW1699018-42273,OFF-ST-5693,10249,2,75.54,0.6,-71.78,10.145
MX-2013-SC2057582-41534,OFF-PA-5854,5552,3,59.4,0.0,8.28,10.143
IN-2014-AR1057011-41971,TEC-CO-4784,30156,1,125.73,0.0,47.76,10.14
JO-2015-BW111067-42068,OFF-AR-6126,47631,2,89.4,0.0,16.98,10.14
IN-2015-BG1169559-42301,FUR-BO-3637,29029,2,318.56,0.07,68.48,10.14
IR-2014-CB202560-41852,FUR-BO-4866,44041,1,123.93,0.0,61.95,10.14
NI-2014-PR888095-41982,OFF-PA-6617,43134,8,73.22,0.7,-168.46,10.14
ES-2014-TP2113045-41698,FUR-FU-3941,15734,1,110.1,0.0,8.79,10.14
MX-2014-DK1298593-41780,OFF-AR-3477,9465,3,105.24,0.0,37.86,10.132
CA-2015-GZ14470140-42265,OFF-ST-6015,40175,3,34.05,0.0,9.53,2.72
IN-2015-CK125957-42241,OFF-BI-2901,24398,2,91.96,0.1,1.0,10.13
ID-2015-FW1439592-42232,TEC-CO-4785,30556,4,297.43,0.4,-143.81,10.13
IT-2012-PB1880548-41250,OFF-ST-5691,17602,2,253.21,0.1,-25.37,10.13
MX-2015-SB2029039-42273,OFF-LA-5404,8764,13,93.6,0.0,42.9,10.129
MX-2014-CC1267093-41773,OFF-PA-4464,3789,2,64.4,0.0,12.2,10.128
MX-2015-PO1885082-42279,TEC-PH-5844,9954,9,747.18,0.0,358.56,10.128
MX-2013-Co1264093-41348,OFF-FA-3046,5993,3,26.76,0.0,1.56,10.125
MX-2014-EB1397593-41958,OFF-PA-5886,2659,3,62.46,0.0,22.44,10.125
MX-2015-MY1829593-42355,FUR-FU-4034,1904,2,75.36,0.0,30.12,10.125
SF-2013-AS10045117-41593,OFF-ST-4259,43544,1,137.34,0.0,0.0,10.12
CA-2012-GZ447023-41012,OFF-FA-6202,46083,4,31.44,0.0,11.28,2.54
ID-2015-DH1307559-42080,FUR-CH-5438,23984,3,138.82,0.27,17.05,10.12
CM-2012-FW439522-41062,TEC-AC-5202,41291,2,143.1,0.0,5.7,10.12
ID-2014-SJ2021559-41739,TEC-PH-5248,28901,2,287.94,0.17,38.1,10.12
ES-2013-SC20230139-41605,FUR-FU-5741,12277,7,99.79,0.4,-13.4,10.12
IN-2015-VM216857-42146,FUR-CH-4561,27719,1,164.35,0.1,-7.31,10.12
MX-2013-JM1565582-41373,OFF-SU-6173,8796,6,94.44,0.0,45.24,10.116
MX-2014-MC1763593-41930,TEC-AC-5126,4071,7,136.64,0.0,19.04,10.113
CA-2012-GZ14470140-41159,TEC-AC-5145,32035,2,49.98,0.0,8.5,2.16
TZ-2014-BD1635129-41905,OFF-BI-4816,45739,1,52.92,0.0,24.33,10.11
EG-2014-JK612038-41727,OFF-PA-4463,43809,4,193.56,0.0,60.0,10.11
CA-2012-GZ447023-41012,OFF-LA-5402,46081,2,22.74,0.0,8.16,2.16
ES-2015-NP18685139-42166,FUR-FU-6236,15639,5,175.88,0.3,-12.68,10.11
MX-2012-HP1481536-41138,OFF-SU-4117,2459,3,55.82,0.2,-2.8,10.109
US-2013-GW1460555-41553,OFF-BI-6383,3556,7,141.29,0.4,-73.05,10.104
MX-2014-LS1697550-41709,OFF-EN-4444,2544,2,54.6,0.0,21.84,10.104
ES-2014-AS1009045-41885,OFF-LA-6063,16326,3,34.29,0.0,8.19,10.1
ES-2015-AM10705120-42213,OFF-EN-3668,13267,2,83.4,0.0,3.3,10.1
ES-2014-AJ1078048-41894,OFF-BI-4810,14284,5,70.05,0.0,25.8,10.1
IN-2014-BF112157-41866,OFF-SU-6163,25269,5,159.17,0.1,21.17,10.1
ID-2015-CS121307-42314,FUR-FU-6257,21814,3,51.11,0.1,2.78,10.1
ES-2015-JW1607545-42224,OFF-FA-5478,11066,6,103.14,0.0,39.06,10.1
IT-2013-KB1631545-41377,OFF-AR-3539,13654,3,82.89,0.0,12.42,10.1
ES-2013-MY1738064-41425,OFF-BI-2913,15172,8,65.28,0.0,30.48,10.1
US-2015-GZ14470140-42362,OFF-AR-3480,32179,4,13.48,0.0,5.93,2.1
MX-2014-SK1999082-41902,OFF-BI-4830,6116,5,34.7,0.0,3.1,10.1
MX-2014-BM1114028-41843,FUR-FU-3946,70,6,75.96,0.0,37.92,10.098
MX-2014-SK1999082-41922,OFF-LA-6064,4996,7,54.18,0.0,12.46,10.098
MX-2014-JH1598551-41816,OFF-EN-5044,2339,3,48.06,0.0,16.32,10.093
MX-2015-DH1307593-42244,OFF-BI-3255,3126,4,128.8,0.0,1.28,10.091
ES-2013-CB1202548-41405,FUR-BO-5972,13123,2,268.81,0.1,83.59,10.09
SA-2015-EM4065110-42299,OFF-PA-3990,48827,4,122.76,0.0,56.4,10.09
IN-2015-EB141107-42050,FUR-FU-3065,26579,5,118.94,0.1,26.39,10.09
ID-2014-FC1433559-41902,OFF-SU-2965,22161,5,104.46,0.47,-88.74,10.09
SA-2014-GD4590110-41969,OFF-AP-4723,41928,2,137.58,0.0,4.08,10.09
ID-2012-GT1463559-41020,TEC-AC-5866,27754,4,175.92,0.47,-56.52,10.09
IN-2013-JE1561027-41412,OFF-BI-2881,22600,3,88.74,0.0,0.81,10.09
ES-2015-KM1637548-42259,OFF-AR-3533,11273,3,60.39,0.0,15.66,10.09
IR-2015-LP709560-42253,TEC-MA-5567,41461,1,84.96,0.0,39.06,10.09
ES-2014-MV1819045-41857,TEC-PH-5341,16720,2,124.44,0.15,39.48,10.09
ID-2012-SV2036597-41217,OFF-SU-4974,20558,7,121.28,0.5,-63.11,10.09
MX-2012-KW1657039-41220,OFF-BI-4814,5620,8,84.48,0.0,32.8,10.083
US-2015-DM1352518-42139,OFF-SU-4976,10031,4,36.32,0.6,-22.72,10.082
ES-2012-AB1001564-40988,OFF-LA-4551,12568,7,47.25,0.0,6.93,10.08
ES-2014-FW1439545-41957,OFF-AR-3456,11936,5,132.15,0.0,2.55,10.08
IN-2014-JC1538592-41821,OFF-SU-4986,31011,8,178.32,0.0,76.56,10.08
CA-2013-GZ14470140-41628,FUR-FU-5418,35633,2,14.37,0.2,3.95,1.83
IN-2015-JW1607558-42013,OFF-EN-3110,22038,2,37.38,0.0,1.08,10.08
ES-2015-MP1796548-42315,OFF-ST-5708,12397,5,244.8,0.2,33.6,10.08
MX-2013-MF1825031-41535,OFF-EN-5029,5927,4,121.92,0.0,47.52,10.08
IN-2012-NF185957-41271,OFF-AR-5923,21467,3,78.33,0.1,9.57,10.08
IR-2015-NB865560-42259,FUR-CH-4698,45234,1,78.99,0.0,23.67,10.08
ES-2015-RE19405139-42241,OFF-LA-6045,12146,7,77.7,0.0,4.62,10.08
ID-2012-SC20050102-40917,OFF-ST-4293,29580,5,157.82,0.45,-2.98,10.08
IN-2013-TC211457-41286,OFF-LA-6051,22196,7,68.61,0.1,30.39,10.08
CA-2013-GZ14470140-41628,OFF-EN-2854,35632,1,7.92,0.2,2.77,1.49
MX-2014-BP1118582-41923,TEC-MA-5543,782,3,341.94,0.0,54.66,10.075
MX-2014-TT2107018-41773,FUR-FU-5718,8975,2,66.88,0.0,32.76,10.075
MX-2012-BG1169582-41250,OFF-AR-6120,4893,3,55.92,0.0,10.62,10.072
MX-2012-ND1837082-41223,OFF-ST-6033,8359,1,85.62,0.0,39.38,10.072
CA-2012-GZ447023-41012,OFF-LA-6051,46082,1,8.4,0.0,0.06,1.31
IN-2014-HF1499527-41912,FUR-BO-5745,27873,1,168.3,0.0,79.08,10.07
ES-2015-JB1540064-42166,OFF-AR-5920,18318,4,105.72,0.0,9.48,10.07
ID-2012-KL1664592-40911,FUR-CH-4684,30451,2,159.44,0.4,-95.68,10.07
IN-2015-LS1723078-42251,TEC-AC-3379,25170,3,119.25,0.0,21.42,10.07
CA-2014-GH14485140-41982,TEC-PH-4382,31332,7,1097.54,0.2,123.47,140.6
ES-2015-TT21220139-42322,OFF-SU-4122,20197,9,216.0,0.0,30.24,10.07
MX-2013-PW1924093-41325,OFF-AR-3527,1770,2,73.2,0.0,25.6,10.063
RW-2013-EH4185109-41412,OFF-ST-4269,48798,1,206.4,0.0,92.88,10.06
CA-2014-GH448523-41991,OFF-AP-4730,48812,1,308.07,0.0,30.78,53.55
CA-2014-GH14485140-41982,FUR-FU-4111,31333,5,190.92,0.6,-147.96,41.06
ES-2012-LD1700545-41116,OFF-ST-5700,16870,2,380.92,0.1,-12.74,10.06
ID-2015-NP18685144-42105,FUR-CH-5773,26106,1,338.66,0.27,-92.8,10.06
IN-2012-TS2134092-41219,OFF-BI-3720,30571,4,53.16,0.0,26.52,10.06
IT-2013-VW2177545-41580,OFF-ST-6282,13517,3,147.66,0.1,-0.03,10.06
MX-2015-DL128655-42161,OFF-ST-4094,4545,4,77.47,0.4,8.99,10.057
CA-2014-GH448523-41991,TEC-PH-5844,48813,1,124.53,0.0,29.88,16.5
IT-2013-AO1081064-41548,TEC-PH-5252,12616,2,97.24,0.4,-29.18,10.05
ES-2012-AI1085548-41187,OFF-ST-5712,19037,4,194.4,0.2,70.44,10.05
UP-2012-CA2775137-41066,OFF-FA-6185,47978,8,130.32,0.0,45.6,10.05
ES-2012-FO14305120-41067,FUR-CH-5452,14568,2,146.74,0.2,-14.72,10.05
ID-2014-JK153257-41984,OFF-LA-6027,24264,3,36.29,0.1,14.51,10.05
NI-2015-KL655595-42164,FUR-BO-4847,50646,2,85.46,0.7,-71.26,10.05
ID-2015-MT1807059-42160,TEC-AC-3391,22208,2,121.92,0.47,-101.22,10.05
CM-2014-RS987022-41870,OFF-AR-3546,46786,6,85.32,0.0,1.62,10.05
IN-2013-SL2015527-41425,OFF-EN-4454,26521,3,74.79,0.0,35.1,10.05
MO-2015-TM1149086-42199,OFF-LA-5405,47548,4,43.92,0.0,19.32,10.05
MX-2015-TN2104031-42182,FUR-FU-6236,8716,6,201.0,0.0,52.2,10.041
CA-2013-GH14485140-41555,FUR-FU-6280,39430,3,72.78,0.6,-70.96,5.53
CA-2014-GH448523-41991,OFF-BI-2917,48814,2,16.08,0.0,6.72,1.66
ES-2014-GM144408-41982,FUR-CH-5757,13521,2,114.78,0.0,5.7,10.04
IN-2014-JK1532558-41980,FUR-CH-4544,26067,1,149.58,0.0,14.94,10.04
IN-2014-JH1591058-41677,OFF-ST-6250,21280,6,142.2,0.0,29.7,10.04
IN-2013-KB1660092-41563,TEC-MA-6143,30927,2,149.28,0.0,7.44,10.04
IN-2013-LC1696027-41423,OFF-EN-4449,24046,5,136.95,0.0,40.95,10.04
IN-2013-PB1915027-41289,OFF-PA-4466,20725,2,67.8,0.0,17.58,10.04
CA-2013-GM14500140-41543,TEC-MA-3172,36415,7,629.93,0.0,296.07,50.24
US-2015-GM14500140-42237,OFF-BI-4363,33321,5,239.12,0.2,77.71,23.63
CA-2013-GM14500140-41543,OFF-BI-4346,36416,9,79.06,0.2,28.66,6.67
US-2015-CS1249018-42286,OFF-ST-4057,10197,3,102.7,0.6,-154.04,10.035
MX-2015-GH1442582-42168,OFF-FA-3021,4765,5,64.3,0.0,17.3,10.033
MX-2012-RD1993051-41237,FUR-FU-4103,7830,4,76.08,0.0,9.12,10.033
ES-2012-AB10015139-41002,OFF-AR-3490,19078,2,50.7,0.0,13.68,10.03
MX-2013-AT1073518-41572,OFF-SU-2988,3984,3,54.12,0.0,12.96,10.03
CA-2014-GM14500140-41766,FUR-FU-4235,40972,4,41.6,0.0,14.14,6.37
IN-2014-EH14125144-41815,OFF-PA-5849,23209,3,120.57,0.17,14.46,10.03
LH-2015-GP474075-42218,TEC-CO-5999,47833,1,88.16,0.7,-144.02,10.03
ES-2012-JK1612048-41257,TEC-AC-3389,10940,1,112.62,0.0,56.31,10.03
IN-2013-LB1673558-41604,FUR-FU-3934,24235,3,122.94,0.0,50.4,10.03
ES-2015-LW1712545-42165,TEC-AC-4156,12493,2,162.54,0.0,81.24,10.03
SA-2012-MM7260110-41269,FUR-FU-3956,45799,1,25.29,0.0,1.26,10.03
IZ-2015-MB730561-42347,OFF-ST-4296,43357,1,56.46,0.0,14.1,10.03
CA-2013-GM14500140-41359,OFF-PA-6082,36400,6,40.03,0.2,12.51,4.64
IR-2015-NS864060-42106,TEC-MA-5516,43902,1,121.32,0.0,7.26,10.03
ES-2015-SJ2021548-42248,OFF-AR-5903,11566,2,101.58,0.0,13.2,10.03
TU-2015-TB11280134-42204,FUR-BO-5787,42539,1,156.46,0.6,-39.11,10.03
IN-2013-TS2150527-41532,FUR-FU-6278,27000,5,111.3,0.0,18.9,10.03
MX-2013-AF1087018-41418,OFF-PA-4004,1087,2,35.44,0.0,14.52,10.024
US-2015-MG176805-42161,OFF-ST-4257,2847,2,109.85,0.4,-47.63,10.023
US-2015-GM14500140-42207,FUR-TA-4624,39141,4,124.4,0.3,-21.33,2.94
CA-2013-GM14500140-41543,OFF-FA-6344,36414,3,34.44,0.0,16.19,2.6
IT-2014-HM14860139-41657,OFF-ST-5712,14189,5,151.88,0.5,-3.08,10.02
TU-2015-HA4905134-42356,TEC-CO-3709,42368,1,150.74,0.6,-128.14,10.02
CA-2013-GM14500140-41359,TEC-AC-6342,36401,3,16.78,0.2,5.03,2.4
ES-2014-PK1907544-41703,TEC-PH-5271,17022,2,262.14,0.0,28.8,10.02
IT-2014-SG2060591-41951,TEC-AC-4178,13446,5,143.33,0.5,-25.88,10.02
UP-2012-AC615137-41028,FUR-CH-5369,45215,2,96.42,0.0,23.1,10.01
ES-2012-BT1148545-41177,OFF-LA-3263,16667,6,79.74,0.0,14.22,10.01
ID-2015-JH158207-42150,OFF-AR-3481,26198,5,74.66,0.1,-3.35,10.01
IR-2012-JL583560-40992,FUR-FU-6253,50947,1,109.98,0.0,5.49,10.01
ES-2015-MO1780045-42264,OFF-FA-2944,14240,8,112.32,0.0,6.72,10.01
ES-2015-MK1816045-42180,TEC-PH-5826,17570,2,124.59,0.15,39.57,10.01
CA-2012-GM14500140-41129,OFF-PA-4460,38366,1,5.98,0.0,2.69,2.05
CA-2014-GM14500140-41770,OFF-EN-4488,40675,2,7.07,0.2,2.39,1.91
SA-2015-BF975110-42347,OFF-SU-4137,44716,6,230.22,0.0,108.18,10.0
ID-2015-CL1189097-42242,OFF-SU-6176,27008,3,74.57,0.5,-26.87,10.0
IT-2014-GP1474045-41968,OFF-BI-2899,17266,5,126.38,0.5,-98.63,10.0
ID-2015-IL1510092-42209,OFF-ST-4108,30508,2,56.45,0.4,-23.53,10.0
IN-2012-JF15565102-41121,FUR-BO-5788,27409,1,253.36,0.35,-35.09,10.0
BO-2015-KA652513-42276,OFF-AR-3552,45908,4,194.4,0.0,83.52,10.0
CA-2013-GM14500140-41569,OFF-ST-4098,39770,1,9.95,0.2,1.0,1.49
ES-2015-LC16930139-42031,OFF-AR-3493,17693,3,72.01,0.1,-4.85,10.0
CG-2015-RD972033-42299,OFF-BI-6379,43870,4,58.08,0.0,2.28,10.0
US-2015-NS1864055-42312,TEC-PH-5352,9225,2,109.27,0.4,-49.21,9.995
IN-2015-AB10015144-42045,TEC-PH-5825,23269,2,123.65,0.17,-1.51,9.99
CA-2015-GM14500140-42263,OFF-AR-3445,39031,3,12.42,0.0,5.22,1.14
ES-2015-ES1402045-42032,OFF-BI-2901,11942,5,255.45,0.0,73.95,9.99
GH-2015-HM486049-42130,FUR-BO-4866,49489,1,123.93,0.0,61.95,9.99
SA-2012-LC6870110-41121,OFF-SU-6162,48465,6,196.02,0.0,90.0,9.99
NI-2014-NS850595-41699,TEC-CO-4580,43506,1,44.5,0.7,-37.1,9.99
LH-2012-NS864075-41193,TEC-CO-4775,43032,1,89.44,0.7,-193.82,9.99
CA-2014-GM14500140-41817,OFF-ST-6426,32582,5,14.9,0.0,1.04,1.09
SA-2013-TB11520110-41581,TEC-MA-5498,50435,1,172.98,0.0,20.73,9.99
CG-2012-TB1162533-40954,OFF-AP-3856,50656,2,132.84,0.0,1.32,9.99
ES-2013-AB1001548-41345,FUR-CH-5434,13444,2,95.42,0.1,32.84,9.98
CM-2015-AH1007522-42330,OFF-ST-5696,42795,4,122.88,0.0,9.72,9.98
TU-2014-AH195134-41891,TEC-PH-5260,44132,6,175.32,0.6,-122.76,9.98
IN-2015-AR10570102-42315,OFF-FA-2940,20651,3,31.04,0.45,-20.89,9.98
IN-2015-JC153407-42283,OFF-PA-4476,20326,3,64.23,0.1,15.63,9.98
MA-2015-KB660077-42191,FUR-FU-3035,42401,1,109.74,0.0,35.1,9.98
IN-2015-LW1682558-42256,FUR-FU-6269,23387,3,155.7,0.0,55.98,9.98
CA-2013-GA14515140-41381,OFF-AP-4750,34052,5,1447.65,0.0,419.82,114.8
IN-2015-PN187757-42103,OFF-LA-4543,25449,6,54.92,0.1,13.34,9.98
US-2013-KH1663082-41588,FUR-FU-4065,9692,3,139.57,0.4,-79.13,9.978
MX-2013-EL1373593-41572,OFF-BI-2901,5707,5,170.3,0.0,1.7,9.977
MX-2012-JM1526531-41240,OFF-EN-4903,9507,6,73.44,0.0,5.04,9.974
ES-2013-BS11755120-41406,OFF-PA-4461,16607,6,315.18,0.0,56.7,9.97
UP-2012-CM2655137-41128,OFF-ST-4096,49673,2,96.9,0.0,0.0,9.97
CA-2013-GA14515140-41381,TEC-PH-5602,34051,5,783.96,0.2,68.6,84.48
ES-2014-EA14035139-41791,OFF-BI-3726,16373,4,179.17,0.1,35.77,9.97
ES-2014-JD16150139-41868,OFF-AR-3540,13733,1,29.55,0.0,0.0,9.97
ES-2015-TG21310139-42057,OFF-AR-3451,16914,5,94.65,0.0,37.8,9.97
MX-2014-CS1195018-41797,OFF-ST-6067,1316,2,64.68,0.0,23.92,9.969
US-2015-LH16750101-42357,TEC-CO-3602,3295,2,117.45,0.402,-45.59,9.967
MX-2014-KN1645082-41770,FUR-CH-5366,9774,2,51.68,0.2,-1.96,9.965
US-2014-JJ1576036-41921,TEC-AC-4156,2795,2,86.69,0.2,-10.87,9.963
CA-2014-GA14515140-41968,TEC-PH-3162,34821,6,657.55,0.2,49.32,81.96
IN-2015-HZ1495058-42319,TEC-PH-5353,20530,1,136.5,0.0,15.0,9.96
ES-2014-JK1520548-41808,OFF-AR-3554,15159,3,149.58,0.0,0.0,9.96
ES-2012-KN16705120-41257,OFF-ST-5695,18743,6,168.32,0.1,7.4,9.96
ES-2015-SG2008045-42083,OFF-AR-3484,16880,2,39.54,0.0,16.56,9.96
US-2015-AR1057082-42266,FUR-FU-6238,627,3,56.74,0.4,-3.8,9.952
IN-2012-AH1069058-41177,OFF-PA-4160,27165,6,102.42,0.0,34.74,9.95
CA-2015-GA14515140-42180,FUR-FU-3954,35346,3,276.69,0.0,49.8,42.07
IZ-2013-Dl360061-41418,TEC-MA-4192,44239,1,46.41,0.0,23.19,9.95
CA-2015-GA14515140-42180,FUR-CH-4402,35347,2,172.76,0.1,32.63,23.84
ES-2013-GM1450044-41388,OFF-FA-2948,13901,5,59.85,0.0,1.05,9.95
CA-2013-GA14515140-41381,TEC-AC-5609,34050,3,323.37,0.0,129.35,21.6
SF-2015-JP6135117-42169,TEC-PH-3145,41504,1,136.74,0.0,13.65,9.95
US-2015-GA14515140-42220,OFF-ST-4246,38384,3,99.87,0.0,23.97,3.05
ES-2015-NG1835545-42164,OFF-AP-4950,10840,3,266.9,0.1,74.12,9.95
CA-2012-GA14515140-41218,OFF-PA-3156,41153,6,43.68,0.0,20.97,2.45
CA-2015-GA14515140-42175,FUR-FU-3914,41151,4,50.32,0.0,21.13,2.14
IN-2012-SC206807-41145,OFF-SU-6181,22749,3,115.43,0.1,11.48,9.95
IT-2014-TS2150564-42001,FUR-CH-5753,12633,2,41.35,0.6,-28.97,9.95
MX-2015-GM1444037-42265,OFF-ST-4253,1780,3,37.5,0.0,16.08,9.948
MX-2012-PG1889528-41125,OFF-PA-4167,8949,7,124.32,0.0,49.7,9.94
IN-2014-AA1064559-41958,FUR-FU-3949,23366,5,64.28,0.27,7.88,9.94
ID-2015-AO108107-42143,FUR-CH-4698,29252,5,236.97,0.4,-102.78,9.94
MO-2015-DO343586-42327,OFF-AP-4971,46774,2,166.92,0.0,66.72,9.94
ES-2015-EJ1372045-42187,OFF-PA-4004,15428,3,79.74,0.0,0.0,9.94
ES-2015-GG1465048-42094,TEC-AC-4178,10594,2,115.08,0.0,26.46,9.94
ES-2014-MH1744014-41665,TEC-AC-4173,19408,3,125.37,0.0,0.0,9.94
ID-2015-SU2066558-42365,OFF-ST-4057,28503,3,192.56,0.5,-154.13,9.94
MX-2014-JW1595531-41955,OFF-FA-6190,672,8,74.72,0.0,3.68,9.937
MX-2015-AG1039051-42180,OFF-SU-4134,2996,4,123.76,0.0,0.0,9.931
MX-2015-BT1153082-42077,OFF-BI-2895,65,5,48.7,0.0,17.5,9.931
MO-2012-AS1009086-41188,TEC-AC-4156,47256,2,162.54,0.0,81.24,9.93
ES-2012-BS11365139-41214,OFF-PA-4175,12647,3,85.23,0.0,35.73,9.93
ES-2015-CC1261048-42232,OFF-BI-3187,11949,3,88.11,0.0,30.78,9.93
CA-2015-GA14515140-42175,OFF-PA-6458,41152,2,24.56,0.0,11.54,1.36
IN-2013-LL1684027-41404,OFF-BI-3739,26532,8,70.08,0.0,25.2,9.93
ES-2015-MW18220120-42301,OFF-ST-4057,20224,4,462.13,0.1,169.33,9.93
IN-2012-NH1861092-41187,TEC-AC-5100,30933,2,56.64,0.0,24.9,9.93
ID-2013-PS1876078-41395,FUR-CH-4627,23744,4,170.88,0.0,1.68,9.93
ID-2014-TB2128059-41680,FUR-CH-5366,24227,3,106.11,0.27,23.22,9.93
NI-2013-AA64595-41434,OFF-ST-5693,42350,2,84.98,0.7,-124.66,9.92
IN-2014-CM1193527-41833,OFF-PA-4475,22316,4,100.8,0.0,6.0,9.92
IZ-2015-CS225061-42367,OFF-BI-6370,50879,6,176.94,0.0,37.08,9.92
IN-2012-CC1237092-41149,TEC-PH-5832,30910,4,260.88,0.0,12.96,9.92
TU-2015-EN3780134-42164,FUR-FU-5731,42942,6,45.22,0.6,-17.06,9.92
ES-2014-JC1534045-41887,OFF-FA-5487,19212,5,70.95,0.0,14.1,9.92
IN-2012-LC168857-40932,TEC-AC-5862,22971,3,110.81,0.1,8.57,9.92
CA-2013-GA14515140-41381,OFF-PA-6455,34053,2,11.96,0.0,5.86,1.34
MK-2015-TB1128076-42213,FUR-CH-5752,42113,2,98.88,0.0,6.9,9.92
MX-2014-SC2023082-41718,OFF-AP-4494,1960,5,142.2,0.0,58.3,9.915
MX-2013-JC1538528-41574,OFF-BI-3251,1478,3,24.72,0.0,5.16,9.914
US-2013-JF1541582-41306,FUR-FU-6241,1145,7,122.89,0.4,-67.65,9.914
ES-2014-AS1063048-41965,FUR-FU-5736,12919,1,51.81,0.0,18.63,9.91
CA-2013-GA14515140-41381,OFF-AR-5632,34049,2,5.56,0.0,2.22,1.33
LY-2015-IL510074-42206,OFF-AR-3525,44971,1,53.64,0.0,13.41,9.91
UP-2013-PC8745137-41528,FUR-FU-5725,46314,4,163.32,0.0,21.12,9.91
CA-2012-GA14515140-41046,OFF-PA-6504,41129,1,3.98,0.2,1.44,1.2
EG-2013-SW1045538-41507,TEC-AC-5118,41758,2,145.32,0.0,30.48,9.91
CA-2014-GA14515140-41970,OFF-AR-3973,39025,4,17.86,0.2,4.24,1.19
RS-2012-TH11235108-41241,TEC-MA-5570,43426,1,84.84,0.0,3.39,9.91
ID-2014-ZC2191059-41923,TEC-MA-5514,30076,1,102.11,0.17,-12.31,9.91
MX-2015-LC1705082-42262,TEC-AC-5205,9159,2,138.36,0.0,42.88,9.903
MX-2014-RW1963082-41950,FUR-CH-5449,2909,2,152.7,0.2,5.7,9.901
IN-2013-AS1024058-41580,OFF-PA-6600,23974,7,343.77,0.0,120.12,9.9
ES-2013-AA1048048-41636,OFF-AR-5920,18890,5,132.15,0.0,11.85,9.9
ZA-2012-DC2850146-41136,OFF-ST-6246,49130,1,133.2,0.0,23.97,9.9
ES-2014-EH1412548-41685,FUR-FU-4034,16240,4,226.08,0.0,63.24,9.9
ES-2014-HR1477045-41797,OFF-ST-4105,14751,4,172.69,0.1,15.25,9.9
CA-2014-GB14530140-41881,FUR-TA-3335,35980,4,241.92,0.4,-56.45,22.28
ID-2015-JP155207-42173,FUR-FU-5719,29031,3,135.59,0.1,-6.07,9.9
ES-2013-KH16690124-41488,OFF-AR-5904,14762,3,77.67,0.5,-20.25,9.9
ES-2014-PO1918048-41766,OFF-AR-3493,10713,3,80.01,0.0,3.15,9.9
TU-2015-SS10410134-42238,TEC-AC-5896,45578,1,103.14,0.6,-98.01,9.9
IT-2014-TP2156591-41770,FUR-CH-5438,15309,4,126.78,0.5,-55.86,9.9
US-2014-NB185805-41917,FUR-BO-3907,4783,3,145.26,0.4,-38.76,9.893
MX-2014-SW2075528-41901,FUR-CH-5455,1676,1,114.34,0.0,6.86,9.892
ES-2012-BM1165045-41157,TEC-AC-5102,19476,5,153.6,0.0,46.05,9.89
IN-2015-CC1267027-42224,OFF-SU-4133,27438,2,87.42,0.0,32.34,9.89
DJ-2014-DK289535-41921,OFF-AR-5931,44804,1,45.75,0.0,21.03,9.89
CA-2014-GB14530140-41768,FUR-FU-6225,32898,2,211.96,0.0,42.39,20.29
ID-2015-FW1439592-42232,OFF-SU-3004,30555,4,105.55,0.4,-56.33,9.89
CG-2012-GA451533-41030,OFF-AR-3553,46475,2,97.74,0.0,28.32,9.89
CA-2015-GB14530140-42096,FUR-FU-3937,37304,3,127.95,0.0,21.75,20.29
SA-2013-RF9840110-41277,TEC-AC-4154,45636,1,41.73,0.0,16.26,9.89
US-2014-MO1750018-41720,TEC-CO-4780,10167,4,136.59,0.602,-144.85,9.889
US-2014-HM1486082-41747,FUR-FU-6254,8206,3,132.05,0.4,-55.03,9.885
US-2014-BN11470143-41804,OFF-ST-4107,8672,9,172.8,0.4,-28.8,9.883
ES-2015-BK11260139-42013,OFF-EN-4923,19394,5,94.05,0.0,15.9,9.88
CA-2014-GB14530140-41823,FUR-CH-4649,32455,1,195.18,0.2,19.52,18.57
CA-2012-GB14530140-41026,OFF-ST-3747,34907,2,177.57,0.2,-37.73,14.21
CA-2013-GB14530140-41583,FUR-CH-4556,33129,3,207.0,0.2,25.88,13.76
ES-2015-TS2108564-42133,OFF-LA-4536,19863,9,78.57,0.0,24.3,9.88
MX-2012-KH1636018-41066,OFF-SU-4986,8078,7,104.02,0.0,14.56,9.877
MX-2014-RB1933082-41797,TEC-PH-3132,3211,3,152.22,0.0,25.86,9.877
MX-2012-JS1559539-41009,OFF-ST-5705,7800,2,82.84,0.0,21.52,9.874
ES-2014-BC1112514-41843,OFF-BI-3187,19495,5,146.85,0.0,51.3,9.87
IN-2015-CM1238597-42312,FUR-BO-5746,30244,1,137.09,0.2,-8.59,9.87
TU-2015-EB3750134-42185,TEC-AC-5860,43417,6,94.9,0.6,-33.26,9.87
CA-2014-GB14530140-41881,FUR-BO-5523,35981,4,163.88,0.5,-81.94,11.56
CA-2013-GB14530140-41528,FUR-FU-3945,39846,4,24.64,0.2,4.0,3.85
IN-2012-LT1676558-40958,OFF-SU-6182,25477,3,118.35,0.0,36.63,9.87
SF-2012-LL6840117-41053,OFF-AR-3475,46126,2,102.72,0.0,19.5,9.87
CA-2015-GB14530140-42307,OFF-PA-6303,32195,8,46.96,0.0,22.54,3.71
